step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,TRANSFER,746696.76,C603015685,247679.99,0,C1837057885,772495.82,1519192.57,0,0
9,TRANSFER,442598.81,C2134146316,0,0,C926335474,1431917.73,1874516.54,0,0
9,TRANSFER,1927290.46,C1630074929,0,0,C54617902,2838953.08,4766243.54,0,0
9,TRANSFER,1074002.42,C198058743,0,0,C1329589315,1465895.65,2539898.07,0,0
9,TRANSFER,756498.35,C583463145,0,0,C1579862569,1.19E+07,1.27E+07,0,0
9,TRANSFER,330413.57,C2118530464,0,0,C1511598070,2166530.9,2496944.47,0,0
9,TRANSFER,699242.88,C1477026601,0,0,C769696711,1836698.35,2535941.24,0,0
9,TRANSFER,465059.38,C573242181,0,0,C347696158,1.59E+07,1.64E+07,0,0
9,TRANSFER,79672.6,C931006033,0,0,C442930147,98702.5,178375.1,0,0
9,TRANSFER,60872.04,C2027609643,0,0,C681692677,502639.94,563511.98,0,0
9,TRANSFER,1503789.36,C1834953458,0,0,C1320515149,3534759.84,5038549.2,0,0
9,TRANSFER,19430.77,C416945359,0,0,C1753295732,272139.03,291569.8,0,0
9,TRANSFER,786856.7,C1599194379,0,0,C2037251990,1910492.38,2697349.09,0,0
9,TRANSFER,250905.22,C1909744460,0,0,C1121780053,271455.18,522360.41,0,0
9,TRANSFER,51936.48,C1707659070,0,0,C619716246,51986.41,103922.89,0,0
9,CASH_IN,64203.98,C771539748,10562,74765.98,C1230754061,29176,0,0,0
9,CASH_OUT,290113.71,C2085892621,20202,0,C1365765031,36453.82,326567.53,0,0
9,PAYMENT,2723.88,C784920776,0,0,M232422160,0,0,0,0
9,CASH_OUT,159839.85,C1182035052,50,0,C886874200,52759,212598.85,0,0
9,CASH_OUT,151726.21,C460188405,51387,0,C1284307762,0,151726.21,0,0
9,PAYMENT,36226.71,C1917458400,21037,0,M739696706,0,0,0,0
9,CASH_IN,240479.78,C1231355552,12080,252559.78,C181868352,0,0,0,0
9,PAYMENT,23046.41,C1026199355,503905,480858.59,M536701545,0,0,0,0
9,PAYMENT,6821.79,C74616100,156823.05,150001.26,M1787687668,0,0,0,0
9,PAYMENT,12208.12,C62385097,150001.26,137793.14,M2012051444,0,0,0,0
9,CASH_OUT,14138.91,C1743179648,34963,20824.09,C1147398060,0,14138.91,0,0
9,PAYMENT,17797.14,C1652132826,328,0,M1588387327,0,0,0,0
9,PAYMENT,16105.86,C1122124553,260787.18,244681.33,M321457690,0,0,0,0
9,PAYMENT,10690.63,C1025532158,244681.33,233990.7,M98242944,0,0,0,0
9,PAYMENT,10902.21,C1441914937,233990.7,223088.48,M242449731,0,0,0,0
9,PAYMENT,1037.7,C820693987,612,0,M1835047791,0,0,0,0
9,CASH_IN,270566.04,C936005330,80034,350600.04,C900055067,48252,0,0,0
9,CASH_OUT,248193.37,C583447565,5012,0,C339924917,43174.07,291367.45,0,0
9,PAYMENT,12076.45,C1150666341,11043,0,M759666299,0,0,0,0
9,PAYMENT,10720.85,C1218376159,82281,71560.15,M1601126941,0,0,0,0
9,CASH_IN,101538.47,C891490683,1679,103217.47,C987060415,2042232.65,1940694.18,0,0
9,TRANSFER,1258454.97,C617000426,103217.47,0,C1298177219,3788940.71,5047395.68,0,0
9,CASH_OUT,97177.42,C459911332,949732,852554.58,C1292377993,32345.7,129523.12,0,0
9,PAYMENT,13502.76,C1051948670,90024,76521.24,M322310170,0,0,0,0
9,PAYMENT,17660.83,C42878571,63416,45755.17,M1421097486,0,0,0,0
9,PAYMENT,25703.95,C1896982112,4027,0,M1376050840,0,0,0,0
9,CASH_OUT,457134.32,C583624621,107480,0,C244095956,1263100.64,1720234.96,0,0
9,CASH_OUT,67198.74,C1473797552,49570,0,C1029181903,0,67198.74,0,0
9,PAYMENT,6737.03,C721863565,19223,12485.97,M1593976939,0,0,0,0
9,CASH_OUT,496168.99,C908052521,34339,0,C2056987083,85,496253.99,0,0
9,CASH_OUT,15785.24,C591341191,617,0,C1167716832,59976.95,75762.18,0,0
9,CASH_OUT,420910.82,C1043895238,40331,0,C877955378,20462,441372.82,0,0
9,PAYMENT,10357.17,C1891083546,25975.25,15618.09,M941712805,0,0,0,0
9,PAYMENT,1756.21,C1659926328,15618.09,13861.87,M413953539,0,0,0,0
9,CASH_IN,469399.1,C1434355577,10849,480248.1,C1940182082,3037,0,0,0
9,PAYMENT,36967.4,C1715588158,16955,0,M124337785,0,0,0,0
9,CASH_OUT,276400.33,C2093913313,40205,0,C1347294617,627656.3,904056.63,0,0
9,CASH_OUT,482744.27,C1563070798,0,0,C812672147,8743320.34,9226064.61,0,0
9,CASH_OUT,240992.65,C895653609,23561,0,C524698314,29760,270752.65,0,0
9,CASH_IN,273144.1,C2075585738,11295,284439.1,C1410718425,476368.9,203224.8,0,0
9,TRANSFER,1288244.92,C1943471809,353927.86,0,C1734283234,95748.05,1383992.97,0,0
9,PAYMENT,9688.13,C2063489300,0,0,M1535794556,0,0,0,0
9,CASH_OUT,343055.81,C387328635,4060,0,C1414581773,1975302.64,2318358.45,0,0
9,CASH_OUT,7435.11,C1555879766,15882,8446.89,C234424842,242669.38,250104.5,0,0
9,CASH_OUT,13506.52,C1409418028,21291,7784.48,C1347476631,0,13506.52,0,0
9,CASH_OUT,125668.58,C1575671149,266,0,C1292966728,505578.93,631247.51,0,0
9,CASH_OUT,280750.37,C2072607065,233304,0,C644345897,2502827.91,2783578.28,0,0
9,CASH_OUT,159811.07,C1102382873,18326,0,C1910163007,284509.99,444321.07,0,0
9,CASH_IN,143983.04,C99247968,18210,162193.04,C1221434348,19413,0,0,0
9,CASH_OUT,310252.75,C237013773,49929,0,C1644835818,15498,325750.75,0,0
9,CASH_OUT,41852.83,C1054046241,0,0,C1566849174,784088.03,825940.86,0,0
9,CASH_OUT,218919.61,C1463233837,0,0,C1992098750,419452.02,638371.63,0,0
9,CASH_OUT,225401.08,C19956172,99805,0,C1270974360,0,225401.08,0,0
9,PAYMENT,35723.06,C188881412,131923,96199.94,M779450685,0,0,0,0
9,CASH_OUT,223886.99,C1078290331,96199.94,0,C2131465140,981065.55,1204952.54,0,0
9,CASH_OUT,174675.93,C1174319294,89925,0,C1694734722,0,174675.93,0,0
9,PAYMENT,36189.47,C1584857151,0,0,M1531852381,0,0,0,0
9,CASH_IN,233338.29,C811399952,21455,254793.29,C1962165373,0,0,0,0
9,CASH_OUT,386041.86,C1558245,20170,0,C906530326,71,426451.66,0,0
9,TRANSFER,1840394.8,C1711753248,2108,0,C1777379360,20649,1861043.8,0,0
9,PAYMENT,25383.8,C1288791651,29063,3679.2,M461541522,0,0,0,0
9,CASH_OUT,262385.28,C622611945,20077,0,C165583147,32052,294437.28,0,0
9,CASH_OUT,128325.38,C2030454562,102,0,C1230082414,10059,138384.38,0,0
9,CASH_OUT,477245.26,C1042535455,0,0,C1204684191,5948692.32,6425937.58,0,0
9,CASH_OUT,36160.21,C833275209,0,0,C1766973538,65441.59,101601.8,0,0
9,CASH_OUT,314195.59,C1981724048,0,0,C1697243488,754526.57,1068722.15,0,0
9,CASH_OUT,73582.14,C1030406950,0,0,C1926673338,2125199.85,2198782,0,0
9,CASH_OUT,41447.81,C491355064,0,0,C134822492,96838.64,138286.45,0,0
9,CASH_OUT,210254.2,C2058253781,0,0,C257120108,508897,719151.2,0,0
9,CASH_OUT,40338.79,C2032139557,0,0,C906530326,386112.86,426451.66,0,0
9,CASH_OUT,313287.03,C310866643,0,0,C990053853,462909.12,776196.15,0,0
9,CASH_OUT,182924.62,C1145393024,0,0,C2134357721,1062984.49,1245909.11,0,0
9,CASH_OUT,43839.25,C1296861696,0,0,C1520782099,572984,616823.25,0,0
9,CASH_OUT,57784.54,C1262268505,0,0,C1934837365,4865575.94,4923360.48,0,0
9,CASH_OUT,176628.16,C1652834823,0,0,C1289493889,1734515.95,1911144.11,0,0
9,CASH_OUT,46154.57,C206776472,0,0,C1069568462,1155850.27,1202004.84,0,0
9,CASH_OUT,13214.83,C635879320,0,0,C1087546948,236836.96,250051.79,0,0
9,CASH_OUT,58769.89,C200699141,0,0,C221425640,350366.57,409136.47,0,0
9,CASH_OUT,192720.35,C1268941318,0,0,C2078011503,880510.54,1073230.89,0,0
9,CASH_OUT,81943.2,C1579181058,0,0,C732398219,538423.1,620366.31,0,0
9,CASH_OUT,42229.47,C1319766561,0,0,C424071733,108050.41,150279.89,0,0
9,CASH_OUT,315550.92,C1988937908,0,0,C1479553213,427486.62,743037.54,0,0
9,CASH_OUT,363812.79,C702662353,0,0,C1075564985,6036063.78,6399876.57,0,0
9,CASH_OUT,31096.53,C1958520731,0,0,C366508618,267680.75,298777.27,0,0
9,CASH_OUT,28063.9,C1792622639,301054,272990.1,C508000580,1566877.02,1594940.92,0,0
9,CASH_OUT,46942.55,C2046880936,92633,45690.45,C218598269,1241346.61,1288289.15,0,0
9,CASH_IN,114280.27,C1567652471,114,114394.27,C1896545607,44022.03,0,0,0
9,PAYMENT,15162.83,C1289854525,38383.05,23220.22,M1821992886,0,0,0,0
9,CASH_OUT,202486.03,C293708577,23220.22,0,C1039865382,936905.54,1139391.57,0,0
9,CASH_OUT,183780.11,C1333575844,0,0,C1354155703,190861.62,374641.74,0,0
9,CASH_OUT,426373.38,C262975232,0,0,C1794607688,1005743.29,1432116.68,0,0
9,CASH_OUT,30998.74,C682610068,0,0,C1246142195,393718.58,424717.32,0,0
9,CASH_OUT,30352.43,C875297547,0,0,C623476050,6245757.94,6276110.37,0,0
9,CASH_OUT,121542.78,C503014602,0,0,C1628737580,956475.71,1078018.49,0,0
9,CASH_OUT,327488.41,C2009402586,0,0,C998351292,1191961.81,1519450.22,0,0
9,CASH_OUT,374243.16,C558935259,0,0,C1493513506,6801640.21,7175883.37,0,0
9,CASH_OUT,74769.36,C1254684761,0,0,C1423956695,248973.07,323742.42,0,0
9,CASH_OUT,50581.76,C206772478,0,0,C1135145478,142178.16,192759.92,0,0
9,CASH_OUT,184528.83,C1404003954,0,0,C1406193485,1.93E+07,1.95E+07,0,0
9,CASH_OUT,208185.84,C2000498344,0,0,C211528162,1584428.38,1792614.23,0,0
9,CASH_OUT,101493.17,C2050624038,0,0,C174407284,341031.05,442524.22,0,0
9,CASH_OUT,32318.98,C1849321847,0,0,C1548070322,70783.22,103102.2,0,0
9,CASH_OUT,106305.9,C1183714868,0,0,C1857357520,1228384.69,1334690.59,0,0
9,CASH_OUT,156335.63,C1490559011,0,0,C471192303,1039217.68,1195553.31,0,0
9,CASH_OUT,9926.23,C1922660900,2072,0,C569922327,752721.96,762648.19,0,0
9,CASH_OUT,205308.73,C1331025105,12209,0,C1996526533,0,205308.73,0,0
9,CASH_IN,78601.48,C2040306849,23863,102464.48,C1533703399,2675,0,0,0
9,CASH_OUT,531880.28,C1625055881,5083,0,C1547276296,17,531897.28,0,0
9,PAYMENT,11208.57,C1496153324,0,0,M952092740,0,0,0,0
9,PAYMENT,41617.73,C635122278,0,0,M647021694,0,0,0,0
9,PAYMENT,17434.79,C350754396,0,0,M1381175661,0,0,0,0
9,PAYMENT,9278.78,C778518851,0,0,M242537413,0,0,0,0
9,PAYMENT,3324.83,C1526365857,0,0,M275301610,0,0,0,0
9,PAYMENT,11783.95,C76669693,0,0,M752087889,0,0,0,0
9,PAYMENT,26287.48,C634756892,0,0,M1934381272,0,0,0,0
9,PAYMENT,44370.68,C2017579590,0,0,M1262223204,0,0,0,0
9,PAYMENT,17183.82,C1109374048,0,0,M1405417067,0,0,0,0
9,PAYMENT,2988.56,C635559351,0,0,M825607856,0,0,0,0
9,PAYMENT,24715.7,C246859842,665860.4,641144.7,M2050297937,0,0,0,0
9,PAYMENT,9705.15,C1360160453,641144.7,631439.55,M1317878289,0,0,0,0
9,PAYMENT,7622.93,C1992367962,631439.55,623816.62,M606350923,0,0,0,0
9,PAYMENT,4587.73,C1715621956,0,0,M1094230831,0,0,0,0
9,CASH_OUT,11966.9,C1073565597,0,0,C1790831319,746904.01,758870.91,0,0
9,CASH_OUT,533952.16,C976119903,43,0,C1647754924,2206536.5,2740488.66,0,0
9,PAYMENT,11049.85,C1310379822,100472,89422.15,M1245658137,0,0,0,0
9,PAYMENT,10302.8,C527111012,89422.15,79119.35,M1456405574,0,0,0,0
9,PAYMENT,5601.39,C1312107022,79119.35,73517.97,M2102990885,0,0,0,0
9,PAYMENT,25332.35,C980341977,71302,45969.65,M459481886,0,0,0,0
9,PAYMENT,22426.28,C2086735654,169697,147270.72,M1229764799,0,0,0,0
9,PAYMENT,432.11,C88630611,147270.72,146838.62,M129097015,0,0,0,0
9,PAYMENT,22819.59,C1935538904,469984,447164.41,M1610100044,0,0,0,0
9,PAYMENT,43267.98,C425503005,54381,11113.02,M277714788,0,0,0,0
9,TRANSFER,1227066.6,C203043991,20917,0,C1679939676,270124.84,1497191.44,0,0
9,TRANSFER,3178399.27,C311884309,0,0,C747184469,6202285.5,9380684.77,0,0
9,CASH_OUT,338785.8,C1853799707,11004,0,C1095446005,382705.71,721491.51,0,0
9,CASH_IN,138372.46,C313798919,15665,154037.46,C1373187378,49682,0,0,0
9,PAYMENT,3712.22,C1331106122,40012,36299.78,M1781800167,0,0,0,0
9,CASH_OUT,257929.52,C1899623135,12537,0,C78626804,0,257929.52,0,0
9,CASH_OUT,299621.24,C1110886902,34616,0,C1315729466,491101.25,790722.49,0,0
9,CASH_OUT,395723.5,C899440059,23657,0,C1825992554,0,395723.5,0,0
9,CASH_IN,22407.27,C2131078347,2683,25090.27,C1904349935,130976.9,108569.63,0,0
9,PAYMENT,30166.42,C1091831550,37090,6923.58,M899227219,0,0,0,0
9,CASH_OUT,346192.82,C1648356574,5031,0,C2088980495,0,346192.82,0,0
9,PAYMENT,11962.71,C806250406,511,0,M1363977391,0,0,0,0
9,PAYMENT,14505.82,C752505683,4290,0,M832443146,0,0,0,0
9,CASH_OUT,539397.12,C1919840712,33363,0,C413400814,11639,551036.12,0,0
9,PAYMENT,5416.11,C1186192118,133165,127748.89,M940399032,0,0,0,0
9,CASH_OUT,78288.63,C2043284464,29917,0,C1761235633,42854,121142.63,0,0
9,CASH_OUT,219843.18,C2024527152,34547,0,C1541385794,47342.1,267185.28,0,0
9,CASH_OUT,549179.21,C538428601,157440,0,C1649449847,0,549179.21,0,0
9,TRANSFER,1404260.05,C1912969626,22361,0,C257999182,1.55E+07,1.69E+07,0,0
9,TRANSFER,71858.25,C1538890145,89526,17667.75,C698097853,0,71858.25,0,0
9,CASH_OUT,109806.87,C2099107251,103227,0,C247461277,0,109806.87,0,0
9,TRANSFER,1547868.37,C1672602789,105947.7,0,C2003348009,779,1548647.37,0,0
9,PAYMENT,6268.97,C1034319872,0,0,M717593220,0,0,0,0
9,CASH_OUT,84776.85,C971399714,41358,0,C1265104414,29040,113816.85,0,0
9,PAYMENT,19974.58,C1428041079,31337,11362.42,M1534470572,0,0,0,0
9,TRANSFER,1286187.32,C1566677500,8058,0,C935187633,0,1286187.32,0,0
9,CASH_OUT,230391.57,C1461454592,504482,274090.43,C1586413785,0,230391.57,0,0
9,PAYMENT,7392.93,C1934486785,274090.43,266697.49,M421302669,0,0,0,0
9,PAYMENT,34840.26,C1214465323,266697.49,231857.23,M2146467616,0,0,0,0
9,PAYMENT,17343.2,C1674162234,231857.23,214514.04,M514118967,0,0,0,0
9,PAYMENT,6065.35,C1279037909,214514.04,208448.68,M818540045,0,0,0,0
9,PAYMENT,4746.69,C514838606,208448.68,203701.99,M639280065,0,0,0,0
9,PAYMENT,20133.92,C234892526,203701.99,183568.07,M1900413605,0,0,0,0
9,PAYMENT,1298.61,C294355299,183568.07,182269.46,M1652309048,0,0,0,0
9,PAYMENT,31615.22,C1838418885,182269.46,150654.24,M747007992,0,0,0,0
9,PAYMENT,9833.48,C1640719250,150654.24,140820.76,M1658130031,0,0,0,0
9,PAYMENT,387.47,C793967571,140820.76,140433.29,M808761454,0,0,0,0
9,PAYMENT,6650.27,C182032905,140433.29,133783.02,M1077234507,0,0,0,0
9,PAYMENT,3946.24,C2021764349,133783.02,129836.79,M1843633227,0,0,0,0
9,PAYMENT,11226.5,C724326956,129836.79,118610.28,M1101603601,0,0,0,0
9,PAYMENT,7380.4,C876255645,118610.28,111229.88,M1170885269,0,0,0,0
9,PAYMENT,4320.38,C209618234,111229.88,106909.5,M71802383,0,0,0,0
9,PAYMENT,13643.36,C1691421035,106909.5,93266.14,M1935174022,0,0,0,0
9,PAYMENT,5817.78,C200766850,93266.14,87448.36,M871900437,0,0,0,0
9,PAYMENT,761,C1594816592,87448.36,86687.37,M1865068142,0,0,0,0
9,PAYMENT,235.49,C1606520172,86687.37,86451.87,M761518860,0,0,0,0
9,PAYMENT,5632.13,C84372104,86451.87,80819.74,M1071971736,0,0,0,0
9,PAYMENT,3930.28,C1813888485,80819.74,76889.46,M1603645649,0,0,0,0
9,PAYMENT,6917.77,C1635304065,76889.46,69971.7,M2036919051,0,0,0,0
9,PAYMENT,4993.44,C2015073110,69971.7,64978.26,M184203196,0,0,0,0
9,PAYMENT,21671.47,C766574760,64978.26,43306.79,M322934438,0,0,0,0
9,CASH_IN,276265.35,C924464820,32381,308646.35,C1503386238,520110.05,243844.7,0,0
9,TRANSFER,78653.54,C1744974012,75593,0,C1902797635,0,78653.54,0,0
9,CASH_OUT,393211.2,C1301535060,24351,0,C180356981,46637.77,439848.97,0,0
9,CASH_OUT,161800.98,C586607846,21114,0,C114940877,32371,194171.98,0,0
9,CASH_OUT,154743.08,C1145033114,17232,0,C569675628,252162.28,660879.52,0,0
9,TRANSFER,1174131.65,C1027706481,31672,0,C1785642500,23845,1505587.25,0,0
9,CASH_IN,129308.93,C1850456564,21303,150611.93,C1465813088,140351.74,11042.81,0,0
9,CASH_OUT,452678.37,C2068834567,98911,0,C1786622318,115058.1,606359.09,0,0
9,CASH_OUT,263007.08,C1095128309,60199,0,C837182237,132060,395067.08,0,0
9,CASH_OUT,28218.57,C1891989674,20629,0,C1306445677,53.8,28272.37,0,0
9,PAYMENT,22024.44,C1139993439,968677.67,946653.23,M1206986231,0,0,0,0
9,TRANSFER,1743965.74,C887300096,946653.23,0,C30079792,3198842.05,4942807.79,0,0
9,PAYMENT,9026.83,C1874333214,61648,52621.17,M994359461,0,0,0,0
9,TRANSFER,516922.38,C1976892583,586838,69915.62,C1701227923,124458.1,641380.48,0,0
9,PAYMENT,14270.39,C1478111549,3268,0,M2004683998,0,0,0,0
9,PAYMENT,28805.23,C1776419588,0,0,M989981531,0,0,0,0
9,PAYMENT,4454.99,C840672991,25456,21001.01,M757028798,0,0,0,0
9,CASH_OUT,227207.73,C1411160890,128,0,C1705929636,910621.73,1137829.46,0,0
9,CASH_OUT,77787.4,C1618213329,20902,0,C1956296628,0,77787.4,0,0
9,CASH_OUT,409839.53,C254903902,137670.93,0,C1475998599,1527906.1,1937745.63,0,0
9,PAYMENT,9034.95,C1489273505,0,0,M1756432328,0,0,0,0
9,PAYMENT,12640.38,C401856126,0,0,M343122344,0,0,0,0
9,CASH_IN,152752.59,C1759438861,94063,246815.59,C1257792677,141821.63,0,0,0
9,CASH_OUT,129566.67,C137444761,69157,0,C1844620248,90695.57,220262.23,0,0
9,CASH_OUT,553153.98,C33049287,0,0,C551545010,692434.8,1245588.77,0,0
9,CASH_OUT,319400.83,C143644081,0,0,C1573730841,1090799.48,1410200.3,0,0
9,CASH_OUT,224123.79,C386845229,0,0,C918738473,275005.38,499129.17,0,0
9,CASH_OUT,129150.43,C382918816,0,0,C8290162,9060443.34,9189593.77,0,0
9,CASH_OUT,484987.26,C1438596815,0,0,C2068615081,2533901.93,3018889.19,0,0
9,CASH_OUT,307610.6,C602626964,0,0,C1785642500,1197976.65,1505587.25,0,0
9,CASH_OUT,410500.4,C1121301094,0,0,C1297685781,8143415.49,8553915.89,0,0
9,CASH_OUT,115367.38,C1132699004,0,0,C1447076900,133696.36,249063.74,0,0
9,CASH_OUT,160614.67,C1877383813,0,0,C446364279,2538124.24,2698738.91,0,0
9,CASH_OUT,75698.51,C371743510,0,0,C17977304,457826.92,533525.43,0,0
9,CASH_OUT,138013.35,C2030144823,0,0,C2040657244,2156925.38,2294938.73,0,0
9,CASH_OUT,93763.68,C641107734,0,0,C1990953380,370354.29,464117.98,0,0
9,CASH_OUT,82799.7,C2103383015,0,0,C1415380443,273983.83,356783.53,0,0
9,CASH_OUT,167043.69,C695932849,0,0,C394297181,373275.19,540318.87,0,0
9,CASH_OUT,135501.17,C1558597532,0,0,C1967017653,565503.47,701004.64,0,0
9,CASH_OUT,94351.56,C1325034785,0,0,C1282745381,156460.23,250811.79,0,0
9,CASH_OUT,22152.01,C1262460722,0,0,C1032442702,350663.77,372815.79,0,0
9,CASH_OUT,254576.56,C973660027,0,0,C1871689990,304988.45,559565.01,0,0
9,CASH_OUT,75212.06,C1417473289,0,0,C1660090994,94009.37,169221.43,0,0
9,CASH_OUT,83932.48,C1240596930,0,0,C934118448,94755.06,178687.54,0,0
9,CASH_OUT,34643.05,C2114179521,0,0,C1383963902,235653.82,270296.87,0,0
9,CASH_OUT,22118.52,C42744445,0,0,C2008394397,118905.71,141024.23,0,0
9,CASH_OUT,255244.57,C833330048,0,0,C927008541,1084546.51,1339791.08,0,0
9,CASH_OUT,242854.36,C1745772646,4670,0,C1444624884,42292.14,285146.5,0,0
9,CASH_OUT,195415.27,C140716415,1612,0,C488104609,53723,249138.27,0,0
9,PAYMENT,37327.12,C1809819100,31318,0,M105206972,0,0,0,0
9,CASH_OUT,73706.28,C500369730,1097295.01,1023588.73,C1761291320,498014.68,571720.96,0,0
9,PAYMENT,5234.47,C216720214,1023588.73,1018354.26,M437077586,0,0,0,0
9,CASH_IN,437961.74,C918618395,7166,445127.74,C2095865954,0,0,0,0
9,PAYMENT,20276.2,C861771672,445127.74,424851.54,M1752572662,0,0,0,0
9,PAYMENT,17964.25,C414828156,424851.54,406887.29,M651085225,0,0,0,0
9,CASH_OUT,45238.95,C2037413823,111,0,C1807896178,173465.08,218704.03,0,0
9,CASH_OUT,104526.79,C550013941,0,0,C256125761,2835012.39,2939539.18,0,0
9,CASH_IN,152285.82,C1981035446,16063,168348.82,C371436219,1021,0,0,0
9,PAYMENT,9405.71,C648495952,136010,126604.29,M1552946612,0,0,0,0
9,CASH_IN,213889.82,C954444528,31793,245682.82,C418902856,0,0,0,0
9,TRANSFER,895976.69,C1866315737,105507,0,C115457323,164151.51,1060128.2,0,0
9,CASH_OUT,135774.11,C1931269293,730.96,0,C2123122269,0,135774.11,0,0
9,CASH_OUT,38622.62,C805130959,0,0,C1786622318,567736.47,606359.09,0,0
9,CASH_OUT,607220.38,C183294442,210139,0,C1915624447,17795.02,625015.4,0,0
9,CASH_OUT,120073.68,C141370385,61975,0,C977763188,70499.1,190572.78,0,0
9,CASH_IN,131017.84,C490807309,68945,199962.84,C1101481055,0,0,0,0
9,CASH_IN,316430.53,C1483698752,625,317055.53,C344247127,0,0,0,0
9,CASH_OUT,210297.08,C874562350,317055.53,106758.45,C1740741346,419539.66,629836.74,0,0
9,CASH_OUT,373676.21,C1426863127,106758.45,0,C172409641,457275.81,830952.02,0,0
9,CASH_OUT,535277.02,C1104750579,0,0,C121488263,816824.66,1352101.69,0,0
9,CASH_OUT,89259.06,C1653055738,0,0,C2050426176,637901.84,727160.91,0,0
9,CASH_OUT,530052.26,C1342977591,7648,0,C398673379,0,530052.26,0,0
9,PAYMENT,8484.53,C1679039661,5041,0,M1819957603,0,0,0,0
9,CASH_IN,114503.02,C858104934,1161,115664.02,C1753127766,0,0,0,0
9,CASH_OUT,253974.16,C44663227,115664.02,0,C569675628,406905.36,660879.52,0,0
9,CASH_IN,30514.68,C1176245303,8012,38526.68,C243745864,0,0,0,0
9,PAYMENT,15631.93,C2014575830,108249.15,92617.22,M1720410406,0,0,0,0
9,PAYMENT,13230.39,C685867029,92617.22,79386.82,M242914450,0,0,0,0
9,CASH_OUT,191174.24,C1768434887,51149,0,C345816451,0,191174.24,0,0
9,TRANSFER,4764218.76,C1415045789,0,0,C1552859894,5505754.71,1.03E+07,0,0
9,TRANSFER,716515.01,C1888624938,0,0,C118648358,829892.38,1546407.39,0,0
9,TRANSFER,469768.98,C714536366,0,0,C599154405,765514.42,1235283.41,0,0
9,TRANSFER,848933.37,C36764207,0,0,C1848270947,1427664.46,2276597.83,0,0
9,TRANSFER,756228.09,C1771615230,0,0,C1149273771,6456495.65,7212723.74,0,0
9,CASH_OUT,289882.72,C149046422,20635,0,C1607998252,1300559.28,1590442,0,0
9,CASH_IN,121182.38,C365231009,0,121182.38,C1555845260,0,0,0,0
9,PAYMENT,14797.64,C278960820,121182.38,106384.75,M1015794717,0,0,0,0
9,TRANSFER,2379053.98,C643295726,1163817.11,0,C925066309,0,2379053.98,0,0
9,PAYMENT,10471.35,C343676790,0,0,M10308215,0,0,0,0
9,PAYMENT,15007.62,C1653900637,301745,286737.38,M2073368696,0,0,0,0
9,CASH_OUT,10825.05,C254175195,369,0,C306978856,386394.75,397219.8,0,0
9,CASH_IN,3365.13,C54688043,39849,43214.13,C1495704488,0,0,0,0
9,CASH_IN,26415.87,C847053380,134,26549.87,C1508518454,0,474672.19,0,0
9,CASH_OUT,130711.01,C146612469,9964,0,C968614268,202478.55,330415.41,0,0
9,CASH_IN,78987.39,C1903907780,288724.36,367711.75,C1923841091,254148.05,247315.57,0,0
9,PAYMENT,14517.29,C1633744865,367711.75,353194.46,M1003857579,0,0,0,0
9,TRANSFER,667706.46,C1510904748,30541,0,C899896932,10112,1480748.37,0,0
9,CASH_IN,145076.08,C1900023386,11687,156763.08,C1715607429,51997,0,0,0
9,CASH_IN,135155.91,C393818220,31387,166542.91,C793871852,0,0,0,0
9,PAYMENT,1360.09,C17771734,200710,199349.91,M800218280,0,0,0,0
9,CASH_OUT,248536.95,C1584506330,67031,0,C1812627994,83327.47,0,0,0
9,CASH_IN,191959.23,C5571624,100880,292839.23,C840027268,38342.4,852274.79,0,0
9,CASH_IN,228169.8,C2026168680,123719,351888.8,C1912609905,0,0,0,0
9,CASH_OUT,173044.26,C1169073604,900,0,C1949430968,111687.47,2083227.64,0,0
9,PAYMENT,21397.01,C371361758,84215,62817.99,M1048487286,0,0,0,0
9,CASH_OUT,167884.99,C1643043952,62817.99,0,C1495001462,2605046.39,4925893.72,0,0
9,CASH_IN,163758.81,C1365165324,301210,464968.81,C2016708093,30596,0,0,0
9,PAYMENT,42710.79,C1405138062,51023,8312.21,M417267349,0,0,0,0
9,PAYMENT,4861.48,C256158882,8312.21,3450.73,M672493283,0,0,0,0
9,CASH_OUT,300673.87,C2116541355,20273,0,C1840499847,38907,125623.1,0,0
9,CASH_OUT,433348.74,C300071084,37967,0,C1562946595,0,1346656.81,0,0
9,CASH_OUT,3805.61,C996747150,18881,15075.39,C413637655,11857,0,0,0
9,CASH_IN,101294.87,C940057718,8322,109616.87,C1730312920,594911.97,849980.03,0,0
9,PAYMENT,10972.97,C2016561759,135185,124212.03,M2081536557,0,0,0,0
9,TRANSFER,589288.61,C246855542,124212.03,0,C1973144957,619894.85,1363203.6,0,0
9,TRANSFER,1074368.9,C2003048770,1772,0,C657312979,164003.18,2358600.11,0,0
9,PAYMENT,14932.42,C502187331,0,0,M1826604033,0,0,0,0
9,PAYMENT,1733.91,C1474937835,4115,2381.09,M1076829,0,0,0,0
9,CASH_OUT,174458.02,C1799321537,47259,0,C869533279,0,1145978.2,0,0
9,CASH_IN,94988.99,C2035439979,6075,101063.99,C759645494,267,0,0,0
9,PAYMENT,4925.09,C1623014193,5024,98.91,M1667027965,0,0,0,0
9,PAYMENT,6491.35,C1942827304,22948,16456.65,M415217467,0,0,0,0
